"@timestamp","_source"
"21:07:32.398 2025-10-05","{""@timestamp"":""21:07:32.398 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""priority"":""6"",""transport"":""journal"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""code_file"":""src/login/logind-session.c"",""code_line"":""851"",""code_func"":""session_stop_scope"",""syslog_identifier"":""systemd-logind"",""comm"":""systemd-logind"",""exe"":""/usr/lib/systemd/systemd-logind"",""cmdline"":""/lib/systemd/systemd-logind"",""cap_effective"":""24420020f"",""systemd_cgroup"":""/system.slice/systemd-logind.service"",""systemd_unit"":""systemd-logind.service"",""hostname"":""srvbastion"",""pid"":""577"",""user_id"":""hhenry"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""tid"":""577"",""systemd_invocation_id"":""b3b2b8e3006146c7a7ea0f34dd24fcbb"",""session_id"":""37"",""leader"":""1646"",""message"":""Session 37 logged out. Waiting for processes to exit."",""source_realtime_timestamp"":""1759698452398169"",""tag"":""systemd"",""_id"":""CHM0tpkBStl87ql0RXJI"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:06:18.598 2025-10-05","{""@timestamp"":""21:06:18.598 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""hostname"":""srvbastion"",""cmdline"":""\""sshd: hhenry [priv]\"""",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""pid"":""1646"",""syslog_pid"":""1646"",""syslog_timestamp"":""Oct  5 23:06:18 "",""message"":""User child is on pid 1670"",""source_realtime_timestamp"":""1759698378598448"",""tag"":""systemd"",""_id"":""0XMztpkBStl87ql0VnH4"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:06:18.597 2025-10-05","{""@timestamp"":""21:06:18.597 2025-10-05"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""syslog_facility"":""10"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""priority"":""7"",""message"":""pam_env(sshd:session): deprecated reading of user environment enabled"",""hostname"":""srvbastion"",""cmdline"":""\""sshd: hhenry [priv]\"""",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""pid"":""1646"",""syslog_pid"":""1646"",""syslog_timestamp"":""Oct  5 23:06:18 "",""source_realtime_timestamp"":""1759698378597628"",""tag"":""systemd"",""_id"":""0HMztpkBStl87ql0VnH4"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:06:18.482 2025-10-05","{""@timestamp"":""21:06:18.482 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""priority"":""6"",""transport"":""journal"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""code_file"":""src/login/logind-session.c"",""syslog_identifier"":""systemd-logind"",""comm"":""systemd-logind"",""exe"":""/usr/lib/systemd/systemd-logind"",""cmdline"":""/lib/systemd/systemd-logind"",""cap_effective"":""24420020f"",""systemd_cgroup"":""/system.slice/systemd-logind.service"",""systemd_unit"":""systemd-logind.service"",""code_line"":""780"",""code_func"":""session_start"",""message_id"":""8d45620c1a4348dbb17410da57c60c66"",""hostname"":""srvbastion"",""pid"":""577"",""user_id"":""hhenry"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""tid"":""577"",""systemd_invocation_id"":""b3b2b8e3006146c7a7ea0f34dd24fcbb"",""session_id"":""37"",""leader"":""1646"",""message"":""New session 37 of user hhenry."",""source_realtime_timestamp"":""1759698378481845"",""tag"":""systemd"",""_id"":""z3MztpkBStl87ql0VnH4"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:06:18.440 2025-10-05","{""@timestamp"":""21:06:18.440 2025-10-05"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""syslog_facility"":""10"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""hostname"":""srvbastion"",""cmdline"":""\""sshd: hhenry [priv]\"""",""message"":""pam_unix(sshd:session): session opened for user hhenry(uid=1001) by (uid=0)"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""pid"":""1646"",""syslog_pid"":""1646"",""syslog_timestamp"":""Oct  5 23:06:18 "",""source_realtime_timestamp"":""1759698378440203"",""tag"":""systemd"",""_id"":""znMztpkBStl87ql0VnH4"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:06:18.438 2025-10-05","{""@timestamp"":""21:06:18.438 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""hostname"":""srvbastion"",""cmdline"":""\""sshd: hhenry [priv]\"""",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""pid"":""1646"",""syslog_pid"":""1646"",""syslog_timestamp"":""Oct  5 23:06:18 "",""message"":""Accepted password for hhenry from 192.168.99.5 port 51572 ssh2"",""source_realtime_timestamp"":""1759698378438406"",""tag"":""systemd"",""_id"":""zXMztpkBStl87ql0VnH4"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:06:15.008 2025-10-05","{""@timestamp"":""21:06:15.008 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""cmdline"":""\""sshd: [accepted]\"""",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""pid"":""1646"",""syslog_pid"":""1646"",""syslog_timestamp"":""Oct  5 23:06:15 "",""message"":""Connection from 192.168.99.5 port 51572 on 172.16.200.2 port 1234 rdomain \""\"""",""source_realtime_timestamp"":""1759698375008614"",""tag"":""systemd"",""_id"":""pHMytpkBStl87ql0YHDg"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:46.611 2025-10-05","{""@timestamp"":""21:01:46.611 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1424"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""cmdline"":""\""sshd: unknown [priv]\"""",""syslog_pid"":""1424"",""syslog_timestamp"":""Oct  5 23:01:46 "",""message"":""Connection closed by invalid user anonymous 192.168.99.5 port 35740 [preauth]"",""source_realtime_timestamp"":""1759698106611748"",""tag"":""systemd"",""_id"":""unMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:46.203 2025-10-05","{""@timestamp"":""21:01:46.203 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1424"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""cmdline"":""\""sshd: unknown [priv]\"""",""syslog_pid"":""1424"",""message"":""Failed password for invalid user anonymous from 192.168.99.5 port 35740 ssh2"",""syslog_timestamp"":""Oct  5 23:01:46 "",""source_realtime_timestamp"":""1759698106202903"",""tag"":""systemd"",""_id"":""uXMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:45.094 2025-10-05","{""@timestamp"":""21:01:45.094 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1424"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""cmdline"":""\""sshd: unknown [priv]\"""",""syslog_pid"":""1424"",""syslog_timestamp"":""Oct  5 23:01:45 "",""message"":""Failed password for invalid user anonymous from 192.168.99.5 port 35740 ssh2"",""source_realtime_timestamp"":""1759698105093398"",""tag"":""systemd"",""_id"":""uHMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:43.303 2025-10-05","{""@timestamp"":""21:01:43.303 2025-10-05"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""syslog_facility"":""10"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""priority"":""5"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1424"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""message"":""pam_unix(sshd:auth): check pass; user unknown"",""cmdline"":""\""sshd: unknown [priv]\"""",""syslog_pid"":""1424"",""syslog_timestamp"":""Oct  5 23:01:43 "",""source_realtime_timestamp"":""1759698103302599"",""tag"":""systemd"",""_id"":""tnMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:43.303 2025-10-05","{""@timestamp"":""21:01:43.303 2025-10-05"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""syslog_facility"":""10"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""priority"":""5"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1424"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""cmdline"":""\""sshd: unknown [priv]\"""",""message"":""pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.99.5"",""syslog_pid"":""1424"",""syslog_timestamp"":""Oct  5 23:01:43 "",""syslog_raw"":""<85>Oct  5 23:01:43 sshd[1424]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.99.5 "",""source_realtime_timestamp"":""1759698103302705"",""tag"":""systemd"",""_id"":""t3MutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:41.524 2025-10-05","{""@timestamp"":""21:01:41.524 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""cmdline"":""\""sshd: [accepted]\"""",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1424"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1424"",""syslog_timestamp"":""Oct  5 23:01:41 "",""message"":""Invalid user anonymous from 192.168.99.5 port 35740"",""source_realtime_timestamp"":""1759698101524291"",""tag"":""systemd"",""_id"":""tXMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:41.386 2025-10-05","{""@timestamp"":""21:01:41.386 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""cmdline"":""\""sshd: [accepted]\"""",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1424"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1424"",""syslog_timestamp"":""Oct  5 23:01:41 "",""message"":""Connection from 192.168.99.5 port 35740 on 172.16.200.2 port 1234 rdomain \""\"""",""source_realtime_timestamp"":""1759698101386836"",""tag"":""systemd"",""_id"":""tHMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:38.114 2025-10-05","{""@timestamp"":""21:01:38.114 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1422"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1422"",""cmdline"":""\""sshd: unknown [priv]\"""",""syslog_timestamp"":""Oct  5 23:01:38 "",""message"":""Connection closed by invalid user admin 192.168.99.5 port 45440 [preauth]"",""source_realtime_timestamp"":""1759698098114805"",""tag"":""systemd"",""_id"":""s3MutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:35.757 2025-10-05","{""@timestamp"":""21:01:35.757 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1422"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1422"",""cmdline"":""\""sshd: unknown [priv]\"""",""syslog_timestamp"":""Oct  5 23:01:35 "",""message"":""Failed password for invalid user admin from 192.168.99.5 port 45440 ssh2"",""source_realtime_timestamp"":""1759698095757072"",""tag"":""systemd"",""_id"":""snMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:34.202 2025-10-05","{""@timestamp"":""21:01:34.202 2025-10-05"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""syslog_facility"":""10"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""priority"":""5"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1422"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1422"",""syslog_timestamp"":""Oct  5 23:01:34 "",""message"":""pam_unix(sshd:auth): check pass; user unknown"",""cmdline"":""\""sshd: unknown [priv]\"""",""source_realtime_timestamp"":""1759698094202224"",""tag"":""systemd"",""_id"":""sHMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:34.202 2025-10-05","{""@timestamp"":""21:01:34.202 2025-10-05"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""syslog_facility"":""10"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""priority"":""5"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1422"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1422"",""syslog_timestamp"":""Oct  5 23:01:34 "",""cmdline"":""\""sshd: unknown [priv]\"""",""message"":""pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.99.5"",""syslog_raw"":""<85>Oct  5 23:01:34 sshd[1422]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.99.5 "",""source_realtime_timestamp"":""1759698094202817"",""tag"":""systemd"",""_id"":""sXMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:33.172 2025-10-05","{""@timestamp"":""21:01:33.172 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""cmdline"":""\""sshd: [accepted]\"""",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1422"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1422"",""syslog_timestamp"":""Oct  5 23:01:33 "",""message"":""Invalid user admin from 192.168.99.5 port 45440"",""source_realtime_timestamp"":""1759698093172041"",""tag"":""systemd"",""_id"":""r3MutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:33.042 2025-10-05","{""@timestamp"":""21:01:33.042 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""cmdline"":""\""sshd: [accepted]\"""",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1422"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1422"",""syslog_timestamp"":""Oct  5 23:01:33 "",""message"":""Connection from 192.168.99.5 port 45440 on 172.16.200.2 port 1234 rdomain \""\"""",""source_realtime_timestamp"":""1759698093042140"",""tag"":""systemd"",""_id"":""rnMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:28.063 2025-10-05","{""@timestamp"":""21:01:28.063 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""hostname"":""srvbastion"",""pid"":""1420"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""cmdline"":""\""sshd: root [priv]\"""",""syslog_pid"":""1420"",""syslog_timestamp"":""Oct  5 23:01:28 "",""message"":""Connection closed by authenticating user root 192.168.99.5 port 42912 [preauth]"",""source_realtime_timestamp"":""1759698088063676"",""tag"":""systemd"",""_id"":""rXMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:26.765 2025-10-05","{""@timestamp"":""21:01:26.765 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""cmdline"":""\""sshd: [accepted]\"""",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""hostname"":""srvbastion"",""pid"":""1420"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1420"",""syslog_timestamp"":""Oct  5 23:01:26 "",""message"":""Connection from 192.168.99.5 port 42912 on 172.16.200.2 port 1234 rdomain \""\"""",""source_realtime_timestamp"":""1759698086765533"",""tag"":""systemd"",""_id"":""rHMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:25.916 2025-10-05","{""@timestamp"":""21:01:25.916 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1418"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1418"",""cmdline"":""\""sshd: root [priv]\"""",""syslog_timestamp"":""Oct  5 23:01:25 "",""message"":""Connection closed by authenticating user root 192.168.99.5 port 56038 [preauth]"",""source_realtime_timestamp"":""1759698085916319"",""tag"":""systemd"",""_id"":""q3MutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
"21:01:24.421 2025-10-05","{""@timestamp"":""21:01:24.421 2025-10-05"",""syslog_facility"":""4"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""uid"":""0"",""gid"":""0"",""transport"":""syslog"",""priority"":""6"",""cap_effective"":""1ffffffffff"",""selinux_context"":""unconfined\n"",""systemd_slice"":""system.slice"",""comm"":""sshd"",""exe"":""/usr/sbin/sshd"",""syslog_identifier"":""sshd"",""systemd_cgroup"":""/system.slice/ssh.service"",""systemd_unit"":""ssh.service"",""pid"":""1418"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""systemd_invocation_id"":""c6ce84268e1641eaad75bcaef29df849"",""syslog_pid"":""1418"",""cmdline"":""\""sshd: root [priv]\"""",""syslog_timestamp"":""Oct  5 23:01:24 "",""message"":""Failed password for root from 192.168.99.5 port 56038 ssh2"",""source_realtime_timestamp"":""1759698084421539"",""tag"":""systemd"",""_id"":""qnMutpkBStl87ql0x24q"",""_type"":"" - "",""_index"":""index-f607d6555e6d-systemd"",""_score"":""""}"
