"@timestamp","_source"
"21:24:01.201 2025-10-05","{""@timestamp"":""21:24:01.201 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_success"":""yes"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_exit"":""5"",""audit_field_syscall"":""41"",""audit_field_a0"":""2"",""audit_field_a1"":""1"",""audit_field_items"":""0"",""tty"":""(none)"",""audit_field_key"":""\""network_socket_created\"""",""audit_field_a2"":""6"",""audit_loginuid"":""0"",""comm"":""curl"",""exe"":""/usr/bin/curl"",""audit_session"":""68"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""26015"",""pid"":""26017"",""source_realtime_timestamp"":""1759699441198000"",""audit_id"":""30186"",""message"":""SYSCALL arch=c000003e syscall=41 success=yes exit=5 a0=2 a1=1 a2=6 a3=7ffee49de080 items=0 ppid=26015 pid=26017 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=68 comm=\""curl\"" exe=\""/usr/bin/curl\"" subj=unconfined key=\""network_socket_created\"""",""audit_field_a3"":""7ffee49de080"",""tag"":""auditd"",""_id"":""VHRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.200 2025-10-05","{""@timestamp"":""21:24:01.200 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_success"":""yes"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_exit"":""5"",""audit_field_syscall"":""41"",""audit_field_a0"":""2"",""audit_field_a1"":""1"",""audit_field_items"":""0"",""tty"":""(none)"",""audit_field_key"":""\""network_socket_created\"""",""audit_field_a2"":""6"",""audit_loginuid"":""0"",""comm"":""curl"",""exe"":""/usr/bin/curl"",""audit_session"":""69"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""26016"",""pid"":""26019"",""source_realtime_timestamp"":""1759699441194000"",""audit_id"":""30185"",""message"":""SYSCALL arch=c000003e syscall=41 success=yes exit=5 a0=2 a1=1 a2=6 a3=7ffc3b6ea080 items=0 ppid=26016 pid=26019 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=69 comm=\""curl\"" exe=\""/usr/bin/curl\"" subj=unconfined key=\""network_socket_created\"""",""audit_field_a3"":""7ffc3b6ea080"",""tag"":""auditd"",""_id"":""UnRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.200 2025-10-05","{""@timestamp"":""21:24:01.200 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F6375726C002D73002D6D0035006674703A2F2F3139322E3136382E39392E323A32312F002D76"",""cmdline"":""/usr/bin/curl -s -m 5 ftp://192.168.99.2:21/ -v"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441194000"",""audit_id"":""30185"",""tag"":""auditd"",""_id"":""U3RCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F6375726C002D73002D6D0035006674703A2F2F3139322E3136382E39392E323A313233342F002D76"",""cmdline"":""/usr/bin/curl -s -m 5 ftp://192.168.99.2:1234/ -v"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30181"",""tag"":""auditd"",""_id"":""P3RCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_syscall"":""59"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""audit_field_items"":""3"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""tty"":""(none)"",""audit_loginuid"":""0"",""comm"":""grep"",""exe"":""/usr/bin/grep"",""audit_field_key"":""\""string_search\"""",""audit_session"":""68"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_field_a0"":""560b3cbaa870"",""ppid"":""26015"",""audit_id"":""30182"",""message"":""SYSCALL arch=c000003e syscall=59 success=yes exit=0 a0=560b3cbaa870 a1=560b3cbaaa80 a2=560b3cbaaaa0 a3=47230c65be739c3f items=3 ppid=26015 pid=26018 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=68 comm=\""grep\"" exe=\""/usr/bin/grep\"" subj=unconfined key=\""string_search\"""",""audit_field_a1"":""560b3cbaaa80"",""audit_field_a2"":""560b3cbaaaa0"",""audit_field_a3"":""47230c65be739c3f"",""pid"":""26018"",""tag"":""auditd"",""_id"":""QHRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""audit_field_argc"":""3"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""message"":""EXECVE argc=3 a0=\""/usr/bin/grep\"" a1=\""-q\"" a2=\""SSH\"""",""audit_field_a0"":""\""/usr/bin/grep\"""",""audit_field_a1"":""\""-q\"""",""audit_field_a2"":""\""SSH\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30182"",""tag"":""auditd"",""_id"":""QXRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=0 name=\""/usr/bin/grep\"" inode=654697 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/usr/bin/grep"",""audit_field_inode"":""654697"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30182"",""tag"":""auditd"",""_id"":""QnRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/usr/bin/grep"",""audit_field_inode"":""654697"",""message"":""PATH item=1 name=\""/usr/bin/grep\"" inode=654697 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30182"",""tag"":""auditd"",""_id"":""Q3RCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=2 name=\""/lib64/ld-linux-x86-64.so.2\"" inode=689308 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_item"":""2"",""audit_field_name"":""/lib64/ld-linux-x86-64.so.2"",""audit_field_inode"":""689308"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30182"",""tag"":""auditd"",""_id"":""RHRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F67726570002D7100535348"",""cmdline"":""/usr/bin/grep -q SSH"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30182"",""tag"":""auditd"",""_id"":""RXRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_syscall"":""59"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""audit_field_items"":""3"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""tty"":""(none)"",""audit_loginuid"":""0"",""comm"":""grep"",""exe"":""/usr/bin/grep"",""audit_field_key"":""\""string_search\"""",""audit_session"":""69"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30183"",""message"":""SYSCALL arch=c000003e syscall=59 success=yes exit=0 a0=55a1ec409870 a1=55a1ec409a80 a2=55a1ec409aa0 a3=6912bc506312cb85 items=3 ppid=26016 pid=26020 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=69 comm=\""grep\"" exe=\""/usr/bin/grep\"" subj=unconfined key=\""string_search\"""",""audit_field_a0"":""55a1ec409870"",""audit_field_a1"":""55a1ec409a80"",""audit_field_a2"":""55a1ec409aa0"",""audit_field_a3"":""6912bc506312cb85"",""ppid"":""26016"",""pid"":""26020"",""tag"":""auditd"",""_id"":""RnRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""audit_field_argc"":""3"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_field_a0"":""\""/usr/bin/grep\"""",""audit_field_a1"":""\""-q\"""",""message"":""EXECVE argc=3 a0=\""/usr/bin/grep\"" a1=\""-q\"" a2=\""220\"""",""audit_field_a2"":""\""220\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30183"",""tag"":""auditd"",""_id"":""R3RCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=0 name=\""/usr/bin/grep\"" inode=654697 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/usr/bin/grep"",""audit_field_inode"":""654697"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30183"",""tag"":""auditd"",""_id"":""SHRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/usr/bin/grep"",""audit_field_inode"":""654697"",""message"":""PATH item=1 name=\""/usr/bin/grep\"" inode=654697 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30183"",""tag"":""auditd"",""_id"":""SXRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=2 name=\""/lib64/ld-linux-x86-64.so.2\"" inode=689308 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_item"":""2"",""audit_field_name"":""/lib64/ld-linux-x86-64.so.2"",""audit_field_inode"":""689308"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30183"",""tag"":""auditd"",""_id"":""SnRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=2F7573722F62696E2F67726570002D7100323230"",""cmdline"":""/usr/bin/grep -q 220"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30183"",""tag"":""auditd"",""_id"":""S3RCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_syscall"":""59"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""audit_field_items"":""3"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_a3"":""0"",""tty"":""(none)"",""audit_loginuid"":""0"",""comm"":""curl"",""exe"":""/usr/bin/curl"",""audit_field_key"":""\""susp_activity\"""",""audit_session"":""69"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_field_a0"":""55a1ec409870"",""ppid"":""26016"",""audit_id"":""30184"",""message"":""SYSCALL arch=c000003e syscall=59 success=yes exit=0 a0=55a1ec409870 a1=55a1ec409ab0 a2=55a1ec409ae8 a3=0 items=3 ppid=26016 pid=26019 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=69 comm=\""curl\"" exe=\""/usr/bin/curl\"" subj=unconfined key=\""susp_activity\"""",""audit_field_a1"":""55a1ec409ab0"",""audit_field_a2"":""55a1ec409ae8"",""pid"":""26019"",""tag"":""auditd"",""_id"":""THRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_field_argc"":""6"",""audit_field_a0"":""\""/usr/bin/curl\"""",""audit_field_a1"":""\""-s\"""",""audit_field_a2"":""\""-m\"""",""audit_field_a3"":""\""5\"""",""audit_field_a5"":""\""-v\"""",""message"":""EXECVE argc=6 a0=\""/usr/bin/curl\"" a1=\""-s\"" a2=\""-m\"" a3=\""5\"" a4=\""ftp://192.168.99.2:21/\"" a5=\""-v\"""",""audit_field_a4"":""\""ftp://192.168.99.2:21/\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30184"",""tag"":""auditd"",""_id"":""TXRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=0 name=\""/usr/bin/curl\"" inode=685562 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/usr/bin/curl"",""audit_field_inode"":""685562"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30184"",""tag"":""auditd"",""_id"":""TnRCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:24:01.192 2025-10-05","{""@timestamp"":""21:24:01.192 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/usr/bin/curl"",""audit_field_inode"":""685562"",""message"":""PATH item=1 name=\""/usr/bin/curl\"" inode=685562 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699441186000"",""audit_id"":""30184"",""tag"":""auditd"",""_id"":""T3RCtpkBStl87ql0093E"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
